id,age,province,marital_status,employment_income,num_t4_slips,self_employed,business_structure,industry,business_revenue,years_in_business,gst_registered,investment_income,num_t5_slips,pension_income,num_t4a_slips,rrsp_withdrawal,student_status,tuition_paid,has_children,num_dependents,residency_status,arrival_year,ei_received,social_assistance,disability_benefit,rent_paid,property_tax,major_life_event,income_type_count,hours_worked_per_week,owns_home,moved_province_this_year,has_capital_gains,num_business_employees,recommended_form
5445,59,SK,single,65982,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,4307,none,1,42,no,no,no,0,T1
5446,73,ON,married,143018,3,no,none,,0,0,no,0,0,38868,0,0,no,0,yes,2,resident,,no,no,no,17813,6729,none,2,33,yes,no,no,0,T4RIF
5447,19,BC,single,128682,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,4337,none,1,24,yes,no,no,0,T1
5448,52,QC,single,68433,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,7622,0,moved_province,1,53,no,yes,no,0,T1
5449,62,SK,single,78406,3,no,none,,0,0,no,2912,2,24418,2,0,no,0,no,0,resident,,no,no,no,0,0,none,3,59,no,no,no,0,T4RIF
5450,81,ON,married,75070,3,no,none,,0,0,no,10168,1,39593,0,0,no,0,yes,1,resident,,yes,no,no,10462,0,married,3,37,no,no,no,0,T4RIF
5451,83,NS,common_law,62250,0,no,none,,0,0,no,0,0,7051,0,0,no,0,yes,2,resident,,no,no,no,16729,6014,moved_province,2,23,no,yes,no,0,T4RIF
5452,34,BC,single,12186,3,no,none,,0,0,no,11969,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,married,2,29,no,no,no,0,T1
5453,55,NS,common_law,71679,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,7972,0,moved_province,1,16,no,yes,no,0,T1
5454,75,QC,single,113676,3,no,none,,0,0,no,2685,0,966,1,0,no,0,no,0,resident,,no,no,no,0,0,married,3,53,no,no,no,0,T4RIF
5455,29,SK,single,74168,2,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,yes,no,0,0,new_child,1,27,yes,no,yes,0,T1
5456,52,BC,single,70635,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,14,yes,no,no,0,T1
5457,57,SK,single,110538,3,no,none,,0,0,no,12923,1,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,26,no,no,no,0,T1
5458,79,AB,common_law,81418,3,no,none,,0,0,no,0,0,8185,1,0,no,0,yes,1,resident,,no,no,no,23638,0,none,2,23,yes,no,no,0,T4RIF
5459,35,QC,married,60196,3,no,none,,0,0,no,1348,1,0,0,0,no,0,no,0,resident,,no,no,no,4984,0,none,2,24,no,no,no,0,T1
5460,30,QC,common_law,120930,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,28,yes,no,no,0,T1
5461,84,SK,single,92177,0,no,none,,0,0,no,0,0,5732,1,0,no,0,yes,1,resident,,no,no,no,0,0,moved_province,2,20,no,yes,yes,0,T4RIF
5462,80,NS,common_law,0,0,no,corporation,carpentry,758601,1,yes,0,0,0,0,0,no,0,yes,1,newcomer,2024,no,yes,no,0,0,married,0,0,yes,no,no,8,RC151
5463,30,ON,single,41133,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,moved_province,1,20,no,yes,no,0,T1
5464,62,NS,married,75635,0,no,none,,0,0,no,0,0,35375,1,0,no,0,no,0,resident,,no,yes,no,0,0,new_child,2,13,no,no,no,0,T4RIF
5465,76,QC,single,71165,1,no,none,,0,0,no,0,0,28024,0,0,no,0,no,0,resident,,no,no,no,0,0,job_change,2,11,yes,no,no,0,T4RIF
5466,31,BC,single,127258,1,no,none,,0,0,no,0,0,0,0,0,no,0,yes,1,resident,,no,no,no,0,4544,none,1,14,yes,no,no,0,RC66
5467,62,ON,single,32793,3,yes,sole_prop,marketing,25314,7,no,0,0,35113,0,0,no,0,yes,2,resident,,no,no,no,0,0,none,3,43,yes,no,no,29,T2125
5468,71,,single,0,0,no,none,,0,0,no,14099,0,0,0,0,no,0,no,0,non_resident,,no,no,no,0,0,married,1,0,yes,no,no,0,NR4
5469,32,NS,common_law,6623,2,yes,sole_prop,software,185807,14,no,3551,2,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,3,33,yes,no,no,12,T2125
5470,75,MB,married,66752,2,no,corporation,manufacturing,93056,10,no,0,0,5200,2,0,no,0,no,0,resident,,no,no,no,0,0,none,2,30,no,no,no,28,T2
5471,30,ON,single,44133,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,15317,0,none,1,22,yes,no,no,0,T1
5472,77,SK,single,46899,0,no,none,,0,0,no,0,0,13325,1,0,no,0,no,0,resident,,no,no,no,0,0,none,2,38,no,no,no,0,T4RIF
5473,76,BC,single,56709,2,no,none,,0,0,no,0,0,33641,2,0,no,0,no,0,resident,,no,no,no,22370,0,none,2,53,yes,no,no,0,T4RIF
5474,80,BC,single,111426,2,no,none,,0,0,no,0,0,8309,1,0,no,0,no,0,resident,,no,no,no,18028,0,none,2,36,yes,no,no,0,T4RIF
5475,36,NS,single,35399,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,14169,0,moved_province,1,53,yes,yes,no,0,T1
5476,36,NS,single,28677,3,yes,sole_prop,manufacturing,144069,6,yes,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,12,yes,no,yes,25,T2125
5477,28,MB,married,0,0,no,none,,0,0,no,13320,1,0,0,0,no,0,no,0,newcomer,2022,no,no,no,0,0,none,1,0,yes,no,no,0,RC151
5478,71,QC,single,99202,0,no,none,,0,0,no,120,1,25516,1,0,no,0,no,0,resident,,no,yes,no,0,0,moved_province,3,54,no,yes,no,0,T4RIF
5479,32,MB,single,50260,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,6614,6104,moved_province,1,10,no,yes,no,0,T1
5480,60,NS,single,25674,2,no,none,,0,0,no,3604,0,32331,1,0,no,0,no,0,resident,,no,no,no,12777,0,none,3,47,no,no,no,0,T4RIF
5481,80,NS,single,16480,1,no,none,,0,0,no,0,0,37944,1,0,no,0,no,0,resident,,no,no,no,0,0,none,2,24,yes,no,yes,0,T4RIF
5482,30,SK,single,42658,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,yes,no,no,0,0,none,1,31,yes,no,no,0,T1
5483,28,SK,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2024,no,no,no,0,0,new_child,0,0,no,no,yes,0,RC151
5484,56,NS,common_law,136231,2,no,none,,0,0,no,2611,1,0,0,0,no,0,no,0,resident,,no,no,no,0,0,married,2,42,yes,no,no,0,T1
5485,68,MB,married,43846,2,no,none,,0,0,no,14134,2,13184,0,14820,no,0,yes,1,resident,,no,no,no,19543,0,none,4,54,yes,no,no,0,T4RIF
5486,38,QC,married,20047,2,no,none,,0,0,no,0,0,0,0,0,no,0,yes,2,resident,,no,no,no,0,0,none,1,10,yes,no,no,0,RC66
5487,26,BC,single,120604,3,no,none,,0,0,no,13695,1,0,0,0,no,0,no,0,resident,,no,yes,no,0,0,moved_province,2,18,no,yes,no,0,T1
5488,56,BC,single,0,0,no,none,,0,0,no,3632,0,0,0,0,no,0,yes,1,newcomer,2022,no,no,no,0,0,none,1,0,yes,no,yes,0,RC151
5489,41,MB,single,0,0,no,none,,0,0,no,4297,2,0,0,0,no,0,no,0,newcomer,2023,no,no,no,0,0,married,1,0,yes,no,no,0,RC151
5490,73,ON,single,88946,0,no,none,,0,0,no,0,0,31970,0,0,no,0,no,0,resident,,no,no,no,0,0,moved_province,2,30,no,yes,no,0,T4RIF
5491,33,AB,single,26712,0,no,corporation,marketing,734054,8,no,0,0,0,0,0,no,0,no,0,resident,,no,no,yes,0,0,moved_province,1,16,no,yes,no,45,T2
5492,42,ON,married,0,0,no,none,,0,0,no,9350,2,0,0,14766,no,0,no,0,newcomer,2023,no,no,no,0,0,moved_province,2,0,yes,yes,no,0,RC151
5493,52,MB,common_law,21644,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,yes,14756,1204,moved_province,1,23,yes,yes,no,0,T1
5494,49,QC,single,17778,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,6054,0,none,1,52,no,no,no,0,T1
5495,68,QC,married,131996,3,no,none,,0,0,no,0,0,28576,0,0,no,0,no,0,resident,,no,no,no,16096,0,none,2,31,yes,no,no,0,T4RIF
5496,76,MB,single,9681,2,no,none,,0,0,no,9652,0,32768,1,0,no,0,no,0,resident,,no,no,no,23408,6744,none,3,40,yes,no,no,0,T4RIF
5497,46,MB,married,18243,3,no,none,,0,0,no,0,0,0,0,0,no,0,yes,1,resident,,no,no,no,18018,0,new_child,1,28,yes,no,no,0,RC66
5498,57,ON,married,136983,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,21467,1330,none,1,47,no,no,no,0,T1
5499,49,AB,single,79664,1,no,none,,0,0,no,642,1,0,0,0,no,0,no,0,resident,,no,yes,no,0,0,moved_province,2,38,no,yes,no,0,T1
5500,34,SK,common_law,72453,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,7208,6101,new_child,1,18,yes,no,yes,0,T1
5501,37,QC,single,55861,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,yes,0,0,none,1,36,no,no,no,0,T1
5502,23,QC,married,47383,3,yes,sole_prop,design,205938,11,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,56,yes,no,no,46,T2125
5503,48,NS,single,64809,2,yes,sole_prop,delivery,101689,11,no,0,0,0,0,0,no,0,no,0,resident,,no,no,yes,0,0,none,2,41,yes,no,yes,45,T2125
5504,47,QC,common_law,20045,2,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,yes,no,13991,0,none,1,11,yes,no,yes,0,T1
5505,29,BC,married,57941,3,yes,sole_prop,landscaping,157228,7,yes,10828,2,0,0,0,yes,10488,no,0,resident,,no,no,no,13026,0,none,3,23,yes,no,no,4,T2125
5506,66,AB,married,123784,1,no,none,,0,0,no,10972,1,13894,0,0,no,0,no,0,resident,,no,no,yes,13888,0,moved_province,3,24,no,yes,no,0,T4RIF
5507,33,ON,common_law,89046,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,yes,0,0,none,1,44,yes,no,yes,0,T1
5508,79,NS,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2023,yes,no,no,17527,0,none,0,0,no,no,no,0,RC151
5509,64,ON,single,132213,0,no,none,,0,0,no,6885,1,8686,1,0,no,0,yes,2,resident,,no,no,no,0,0,none,3,15,no,no,no,0,T4RIF
5510,18,QC,single,32933,2,no,none,,0,0,no,4471,2,0,0,0,no,0,no,0,resident,,no,yes,no,6063,0,moved_province,2,42,no,yes,no,0,T1
5511,48,QC,married,0,0,no,none,,0,0,no,7450,0,0,0,12715,no,0,no,0,newcomer,2023,no,no,no,0,0,moved_province,2,0,no,yes,no,0,RC151
5512,66,QC,single,132464,0,no,none,,0,0,no,14203,0,39184,2,0,no,0,yes,2,resident,,yes,no,no,11770,0,none,3,59,no,no,yes,0,T4RIF
5513,67,QC,married,114758,2,no,none,,0,0,no,0,0,3433,2,0,no,0,yes,1,resident,,no,no,no,0,0,none,2,16,no,no,no,0,T4RIF
5514,40,ON,married,84065,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,yes,no,no,0,0,none,1,51,no,no,no,0,T1
5515,31,NS,common_law,30272,0,yes,sole_prop,manufacturing,60478,14,yes,0,0,0,0,0,no,0,yes,2,resident,,yes,no,no,0,0,new_child,2,47,no,no,no,21,T2125
5516,57,AB,married,89524,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,16298,0,none,1,46,yes,no,no,0,T1
5517,50,,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,non_resident,,no,no,no,0,0,none,0,0,no,no,no,0,NR4
5518,57,AB,single,36160,0,yes,sole_prop,photography,153397,4,no,0,0,0,0,0,no,0,no,0,resident,,no,yes,no,15421,0,none,2,42,yes,no,no,14,T2125
5519,37,SK,single,56334,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,39,yes,no,no,0,T1
5520,64,SK,single,41833,2,yes,sole_prop,construction,109784,14,no,0,0,11431,1,0,no,0,no,0,resident,,no,no,no,23000,0,none,3,19,yes,no,no,30,T2125
5521,62,QC,single,39433,3,yes,sole_prop,design,25817,12,no,10120,2,15867,1,0,no,0,yes,2,resident,,no,no,no,18618,0,none,4,37,no,no,no,41,T2125
5522,35,BC,common_law,19159,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,43,no,no,no,0,T1
5523,62,AB,married,6191,3,yes,sole_prop,software,75806,10,yes,1338,0,484,0,0,no,0,no,0,resident,,no,no,no,0,0,moved_province,4,46,yes,yes,no,24,T2125
5524,69,NS,single,139160,0,no,none,,0,0,no,12209,0,16128,2,0,no,0,no,0,resident,,no,no,no,5303,0,moved_province,3,38,yes,yes,no,0,T4RIF
5525,28,ON,single,107527,3,yes,sole_prop,carpentry,146668,14,no,10354,1,0,0,0,no,0,no,0,resident,,no,no,no,0,0,job_change,3,12,yes,no,no,36,T2125
5526,77,QC,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,yes,2,newcomer,2024,no,no,no,7012,0,none,0,0,no,no,no,0,RC151
5527,19,QC,single,16647,2,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,yes,0,1287,none,1,40,no,no,no,0,T1
5528,56,,single,0,0,no,none,,0,0,no,0,0,0,0,19160,no,0,no,0,non_resident,,no,no,no,0,0,none,1,0,no,no,no,0,NR4
5529,72,AB,single,139882,3,no,none,,0,0,no,0,0,6915,2,0,no,0,no,0,resident,,no,no,no,0,0,new_child,2,13,no,no,no,0,T4RIF
5530,54,QC,single,31285,2,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,26,no,no,yes,0,T1
5531,49,QC,single,100586,1,no,none,,0,0,no,3377,1,0,0,0,no,0,no,0,resident,,no,no,no,0,3879,none,2,59,yes,no,yes,0,T1
5532,59,MB,married,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2022,no,no,no,0,2874,job_change,0,0,no,no,yes,0,RC151
5533,80,QC,single,99871,3,no,none,,0,0,no,0,0,8038,2,0,no,0,no,0,resident,,no,no,no,0,0,moved_province,2,16,yes,yes,yes,0,T4RIF
5534,70,MB,single,142202,2,no,none,,0,0,no,7039,1,12981,1,0,no,0,no,0,resident,,no,no,no,0,0,none,3,47,no,no,no,0,T4RIF
5535,71,AB,married,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,yes,2,newcomer,2024,no,no,no,0,0,married,0,0,no,no,no,0,RC151
5536,38,AB,married,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,yes,1,newcomer,2024,no,no,no,0,0,none,0,0,yes,no,no,0,RC151
5537,36,QC,single,17124,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,55,yes,no,yes,0,T1
5538,30,MB,married,16172,2,no,none,,0,0,no,0,0,0,0,0,no,0,yes,2,resident,,no,no,no,0,0,none,1,23,no,no,yes,0,RC66
5539,84,SK,married,145102,1,no,none,,0,0,no,0,0,21480,2,0,no,0,no,0,resident,,no,no,no,11447,0,none,2,52,no,no,yes,0,T4RIF
5540,56,QC,single,133697,2,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,16520,0,none,1,10,no,no,no,0,T1
5541,83,,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,yes,2,non_resident,,no,no,no,0,1192,married,0,0,yes,no,yes,0,NR4
5542,18,ON,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2024,no,no,no,5704,0,none,0,0,yes,no,yes,0,RC151
5543,22,QC,single,69870,0,no,none,,0,0,no,14780,2,0,0,0,yes,4911,no,0,resident,,yes,yes,no,13837,4174,none,2,38,no,no,yes,0,T2202
5544,63,BC,married,12481,1,no,none,,0,0,no,0,0,17043,1,0,no,0,no,0,resident,,no,no,no,13607,0,none,2,29,no,no,yes,0,T4RIF
5545,72,NS,married,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2023,no,no,no,0,0,moved_province,0,0,yes,yes,no,0,RC151
5546,64,AB,single,8343,1,no,none,,0,0,no,0,0,14474,1,0,no,0,no,0,resident,,no,no,no,0,2210,new_child,2,56,no,no,no,0,T4RIF
5547,65,MB,single,86403,0,no,none,,0,0,no,5855,1,24765,2,0,no,0,no,0,resident,,no,no,no,6213,0,none,3,50,no,no,no,0,T4RIF
5548,84,AB,single,60500,1,no,none,,0,0,no,0,0,16995,0,0,no,0,no,0,resident,,no,no,yes,0,0,none,2,14,yes,no,no,0,T4RIF
5549,28,ON,married,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,yes,2,newcomer,2022,no,no,no,0,6826,none,0,0,yes,no,no,0,RC151
5550,70,QC,married,137852,3,no,none,,0,0,no,0,0,28504,0,0,no,0,yes,2,resident,,no,no,no,0,0,none,2,54,yes,no,no,0,T4RIF
5551,77,AB,single,39680,2,no,none,,0,0,no,0,0,36352,2,0,no,0,no,0,resident,,no,no,no,10856,0,none,2,17,no,no,no,0,T4RIF
5552,28,MB,single,4718,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,10,yes,no,no,0,T1
5553,83,SK,common_law,37764,0,no,none,,0,0,no,0,0,24060,1,0,no,0,no,0,resident,,no,no,no,10126,0,none,2,37,no,no,no,0,T4RIF
5554,67,SK,common_law,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,yes,1,newcomer,2024,yes,no,no,18947,1790,none,0,0,yes,no,no,0,RC151
5555,44,QC,single,82176,0,no,none,,0,0,no,4627,1,0,0,0,no,0,no,0,resident,,no,no,no,8823,0,none,2,46,no,no,no,0,T1
5556,80,SK,single,77042,1,yes,sole_prop,consulting,47685,12,no,0,0,24379,2,0,no,0,no,0,resident,,no,no,no,0,0,married,3,45,yes,no,no,46,T2125
5557,78,QC,single,32508,0,no,none,,0,0,no,0,0,17629,1,0,no,0,yes,2,resident,,no,no,no,0,0,none,2,38,no,no,no,0,T4RIF
5558,55,NS,single,95126,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,yes,no,no,0,0,moved_province,1,18,no,yes,no,0,T1
5559,28,NS,single,74481,2,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,8047,0,moved_province,1,54,yes,yes,no,0,T1
5560,63,,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,non_resident,,no,no,no,14570,0,none,0,0,no,no,no,0,NR4
5561,64,,married,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,non_resident,,no,no,no,0,0,married,0,0,yes,no,no,0,NR4
5562,62,AB,single,117494,0,no,none,,0,0,no,0,0,16984,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,39,yes,no,yes,0,T4RIF
5563,59,AB,single,108990,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,51,no,no,no,0,T1
5564,61,AB,married,26756,3,no,none,,0,0,no,0,0,11137,2,0,no,0,no,0,resident,,no,no,yes,0,2745,none,2,35,no,no,yes,0,T4RIF
5565,25,NS,common_law,18064,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,32,yes,no,yes,0,T1
5566,70,NS,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2024,no,no,no,0,0,moved_province,0,0,yes,yes,yes,0,RC151
5567,59,NS,single,94571,2,yes,sole_prop,carpentry,62086,1,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,24,no,no,no,8,T2125
5568,42,QC,married,31405,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,12558,3729,moved_province,1,10,yes,yes,no,0,T1
5569,24,BC,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2022,yes,no,no,7465,0,none,0,0,yes,no,no,0,RC151
5570,57,MB,single,0,0,no,none,,0,0,no,7246,1,0,0,0,no,0,no,0,newcomer,2024,no,no,no,20613,0,none,1,0,yes,no,no,0,RC151
5571,81,AB,single,42669,3,no,none,,0,0,no,0,0,4264,0,0,no,0,no,0,resident,,no,no,no,18131,0,none,2,29,yes,no,no,0,T4RIF
5572,74,QC,single,109045,2,no,none,,0,0,no,401,1,8905,2,0,no,0,no,0,resident,,no,no,no,0,1924,none,3,37,no,no,no,0,T4RIF
5573,22,ON,single,76354,1,no,none,,0,0,no,6493,1,0,0,0,no,0,no,0,resident,,no,no,no,0,0,new_child,2,38,yes,no,yes,0,T1
5574,54,NS,married,0,0,no,none,,0,0,no,6307,0,0,0,0,no,0,no,0,newcomer,2022,no,no,no,0,2046,none,1,0,no,no,no,0,RC151
5575,70,ON,single,114820,0,yes,sole_prop,manufacturing,34728,13,no,0,0,38805,1,0,no,0,no,0,resident,,no,yes,no,0,4693,none,3,46,yes,no,no,6,T2125
5576,42,SK,single,29432,2,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,11296,0,none,1,49,yes,no,yes,0,T1
5577,31,QC,married,41178,0,yes,sole_prop,finance,185716,5,no,5849,1,0,0,0,no,0,no,0,resident,,no,no,no,0,2423,married,3,25,yes,no,no,30,T2125
5578,65,AB,single,16538,2,no,none,,0,0,no,13252,0,39264,2,0,no,0,yes,2,resident,,no,no,no,0,0,moved_province,3,20,no,yes,no,0,T4RIF
5579,38,NS,common_law,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2024,no,no,no,7253,6499,none,0,0,no,no,yes,0,RC151
5580,73,ON,married,59833,0,yes,sole_prop,carpentry,59619,8,no,0,0,6429,2,0,no,0,no,0,resident,,no,no,no,0,6358,new_child,3,31,no,no,no,16,T2125
5581,65,NS,married,137953,0,no,none,,0,0,no,10584,2,3615,1,0,no,0,yes,2,resident,,yes,no,no,0,4399,married,3,10,no,no,no,0,T4RIF
5582,29,AB,single,13271,1,no,none,,0,0,no,14444,0,0,0,0,no,0,yes,2,resident,,no,no,no,11779,0,moved_province,2,37,no,yes,no,0,RC66
5583,35,AB,common_law,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,yes,2,newcomer,2024,no,no,no,16704,1874,none,0,0,yes,no,no,0,RC151
5584,31,QC,single,82818,1,no,none,,0,0,no,0,0,0,0,0,no,0,yes,1,resident,,no,no,no,0,0,none,1,32,yes,no,yes,0,RC66
5585,71,BC,single,71043,2,no,none,,0,0,no,10381,2,21001,1,0,no,0,no,0,resident,,no,no,no,0,0,moved_province,3,52,yes,yes,yes,0,T4RIF
5586,63,SK,married,37683,1,yes,sole_prop,software,83051,11,no,0,0,2945,1,0,no,0,no,0,resident,,no,no,no,21168,0,none,3,21,yes,no,no,16,T2125
5587,40,AB,single,118326,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,32,yes,no,no,0,T1
5588,59,NS,single,93519,0,no,none,,0,0,no,0,0,0,0,0,no,0,yes,2,resident,,no,no,no,0,1874,none,1,26,no,no,yes,0,RC66
5589,46,AB,married,41644,1,no,none,,0,0,no,12497,2,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,16,no,no,no,0,T1
5590,26,ON,single,92957,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,married,1,13,yes,no,no,0,T1
5591,79,ON,single,77281,3,no,none,,0,0,no,0,0,1022,2,0,no,0,yes,1,resident,,no,no,no,0,0,moved_province,2,36,yes,yes,no,0,T4RIF
5592,22,QC,single,0,0,no,none,,0,0,no,6781,0,0,0,0,no,0,no,0,newcomer,2023,no,no,no,0,0,moved_province,1,0,yes,yes,no,0,RC151
5593,39,ON,single,95943,2,no,none,,0,0,no,9273,0,0,0,0,no,0,yes,1,resident,,no,no,no,0,0,new_child,2,10,no,no,no,0,RC66
5594,59,AB,single,22125,0,no,none,,0,0,no,0,0,0,0,12417,no,0,no,0,resident,,no,no,no,0,0,none,2,55,no,no,no,0,T1
5595,39,NS,married,148392,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,38,no,no,no,0,T1
5596,32,NS,single,32423,0,no,corporation,delivery,67320,14,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,14973,0,none,1,13,no,no,yes,20,T2
5597,22,NS,single,94592,2,no,none,,0,0,no,10569,1,0,0,0,no,0,no,0,resident,,yes,no,no,8874,0,none,2,35,no,no,yes,0,T1
5598,34,QC,married,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,yes,1,newcomer,2023,no,no,no,0,0,moved_province,0,0,no,yes,no,0,RC151
5599,77,ON,common_law,145084,1,no,none,,0,0,no,0,0,32010,2,0,no,0,no,0,resident,,no,no,no,0,0,none,2,28,yes,no,yes,0,T4RIF
5600,54,BC,common_law,120989,2,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,1567,none,1,19,no,no,yes,0,T1
5601,45,SK,married,77713,3,no,none,,0,0,no,5102,1,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,35,yes,no,no,0,T1
5602,64,,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,non_resident,,no,no,no,0,0,married,0,0,no,no,no,0,NR4
5603,59,QC,single,8063,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,19148,0,moved_province,1,19,yes,yes,no,0,T1
5604,31,ON,single,117477,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,yes,no,no,0,1794,none,1,24,yes,no,yes,0,T1
5605,33,BC,married,44307,1,no,none,,0,0,no,4499,2,0,0,0,no,0,no,0,resident,,yes,no,no,23596,0,married,2,58,yes,no,no,0,T1
5606,47,MB,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2024,no,no,no,22833,0,none,0,0,no,no,no,0,RC151
5607,33,,married,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,non_resident,,no,no,no,22419,0,none,0,0,yes,no,no,0,NR4
5608,32,ON,common_law,41310,0,no,none,,0,0,no,13175,1,0,0,0,no,0,no,0,resident,,no,no,yes,0,6842,new_child,2,56,no,no,no,0,T1
5609,38,AB,common_law,102646,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,18598,0,moved_province,1,45,no,yes,no,0,T1
5610,63,BC,single,48303,3,no,none,,0,0,no,0,0,21662,2,0,no,0,no,0,resident,,no,no,no,0,0,none,2,17,no,no,no,0,T4RIF
5611,21,NS,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2023,yes,no,no,0,0,none,0,0,no,no,no,0,RC151
5612,67,BC,common_law,120582,2,no,none,,0,0,no,0,0,7945,2,0,no,0,yes,1,resident,,no,no,no,0,0,none,2,37,no,no,no,0,T4RIF
5613,28,ON,married,108697,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,45,no,no,no,0,T1
