id,age,province,marital_status,residency_status,arrival_year,employment_income,num_t4_slips,work_from_home,hours_worked_per_week,self_employed,business_structure,industry,business_revenue,years_in_business,gst_registered,num_business_employees,investment_income,num_t5_slips,has_capital_gains,foreign_assets,trust_income,rental_income,pension_income,num_t4a_slips,rrsp_withdrawal,student_status,tuition_paid,has_children,num_dependents,ei_received,social_assistance,disability_benefit,owns_home,rent_paid,property_tax,property_sold,major_life_event,moved_province_this_year,income_type_count,tfsa_excess,recommended_forms,num_forms_required
3936,49,BC,common_law,resident,,0,0,no,0,yes,corporation,construction,64741,12,yes,5,0,0,no,0,0,8537,0,0,0,no,0,yes,2,no,no,no,no,26263,0,no,married,no,2,no,"RC66,T776,T2,GST34,T2125,RC62,T2200,T1",8
3937,27,NB,single,resident,,95013,1,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,27399,0,no,none,no,1,no,T1,1
3938,69,QC,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,19977,1,0,no,0,no,0,no,no,no,yes,0,10494,no,job_change,no,1,no,"T1,T4RIF",2
3939,56,NB,divorced,resident,,0,0,no,0,no,none,,0,0,no,0,11944,2,no,0,0,0,0,0,0,no,0,yes,1,yes,no,no,yes,0,8035,no,none,no,1,no,"RC66,T1,T5",3
3940,56,AB,single,resident,,0,0,no,0,no,none,,0,0,no,0,24678,1,yes,0,0,44817,0,0,0,no,0,no,0,yes,no,no,yes,0,6866,no,none,no,2,no,"SCH3,T776,T1,T5",4
3941,63,AB,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,36781,12708,2,11412,no,0,yes,1,no,no,no,yes,0,8453,no,none,no,2,no,"T4RSP,RC66,T776,T4RIF,T1",5
3942,30,AB,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,5993,no,none,no,0,no,T1,1
3943,60,NL,married,resident,,48385,1,no,45,no,none,,0,0,no,0,14767,1,yes,0,0,0,0,0,44804,no,0,yes,2,no,no,no,no,29436,0,no,new_child,no,2,no,"T4RSP,RC66,T5,RC62,T1,SCH3",6
3944,19,NB,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,15280,no,0,no,no,no,no,26128,0,no,retired,no,0,yes,"SCH11,T2202,T1,RC383",4
3945,69,BC,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,16949,1,0,no,0,no,0,no,no,no,yes,0,3700,no,job_change,no,1,no,"T1032,T1,T4RIF",3
3946,25,MB,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,13400,no,0,no,no,no,no,19651,0,no,moved_province,yes,0,no,"SCH11,T2202,T1",3
3947,29,SK,common_law,resident,,162666,1,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,no,16091,0,no,none,no,1,no,"RC66,T1",2
3948,79,,single,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,none,no,0,no,NR4,1
3949,79,NB,divorced,resident,,32032,1,yes,50,no,none,,0,0,no,0,0,0,no,0,0,0,56229,1,0,no,0,no,0,no,no,no,yes,0,8018,yes,none,no,2,no,"T2200,T1,T4RIF,T2091",4
3950,54,BC,divorced,resident,,139792,1,no,40,no,none,,0,0,no,0,12194,2,yes,0,0,30686,0,0,0,no,0,no,0,no,no,no,no,17145,0,no,none,no,3,yes,"T776,T5,T1,SCH3,RC383",5
3951,37,PE,single,resident,,140182,1,no,60,no,none,,0,0,no,0,0,0,no,98631,0,0,0,0,0,no,0,no,0,no,no,no,no,12040,0,no,none,no,1,no,T1,1
3952,46,NS,married,resident,,119101,1,no,40,no,none,,0,0,no,0,7815,3,yes,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,5737,no,moved_province,yes,2,no,"SCH3,T1,T5",3
3953,82,NL,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,49378,0,0,0,no,0,yes,2,no,no,no,no,27682,0,no,none,no,1,no,"RC66,T776,T1,RC62",4
3954,52,ON,married,resident,,128960,1,yes,35,no,none,,0,0,no,0,0,0,no,0,34177,0,0,0,0,no,0,no,0,no,no,no,no,29208,0,no,moved_province,yes,2,no,"ON479,T3,T3-SCH9,T2200,T1",5
3955,48,MB,single,resident,,71007,1,no,35,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,11567,yes,moved_province,yes,1,yes,"T1,RC383,T2091",3
3956,56,BC,single,resident,,0,0,no,0,yes,sole_prop,software,26664,8,no,0,18732,1,no,0,0,0,0,0,13336,no,0,no,0,yes,no,no,yes,0,11818,no,moved_province,yes,2,no,"T4RSP,T1,T5,T2125",4
3957,67,PE,single,resident,,0,0,no,0,no,none,,0,0,no,0,10982,1,no,411883,0,0,47590,1,0,no,0,no,0,no,no,no,yes,0,4509,no,moved_province,yes,2,no,"T4RIF,T1,T5,T1135",4
3958,28,BC,married,resident,,65494,1,yes,20,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,6987,yes,2,no,no,no,no,14427,0,no,none,no,1,no,"RC66,RC62,SCH11,T2202,T2200,T1",6
3959,45,NB,married,resident,,133443,1,no,40,yes,sole_prop,marketing,78823,1,yes,0,0,0,no,0,0,58182,0,0,0,no,0,no,0,no,no,no,yes,0,8005,no,none,no,3,no,"GST34,T776,T1,T2125",4
3960,49,,married,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,2,no,no,no,no,0,0,no,job_change,no,0,no,NR4,1
3961,56,PE,married,resident,,12149,1,no,35,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,3,no,no,no,yes,0,6296,no,moved_province,yes,1,no,"RC66,T1,RC62",3
3962,72,NB,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,38594,no,0,yes,2,no,no,no,yes,0,6541,no,none,no,0,no,"T4RSP,RC66,T1,RC62",4
3963,48,ON,married,resident,,124534,1,no,40,no,none,,0,0,no,0,18152,2,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,9000,no,none,no,2,no,"ON479,T1,T5",3
3964,33,ON,married,resident,,69772,1,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,4437,no,married,no,1,no,"T1,ON479",2
3965,80,MB,married,resident,,5328,1,yes,35,no,corporation,finance,17700,2,no,5,0,0,no,442385,0,0,14170,2,0,no,0,no,0,no,no,no,yes,0,8830,no,job_change,no,3,no,"T2,T1135,T4RIF,T1032,T2200,T1",6
3966,48,PE,divorced,resident,,2901,1,no,60,no,none,,0,0,no,0,9447,1,no,0,0,39842,0,0,0,no,0,no,0,yes,no,no,no,7788,0,no,job_change,no,3,no,"T776,T1,T5",3
3967,27,MB,married,newcomer,2024,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,24942,0,no,job_change,no,0,no,"T1,RC151,T1135",3
3968,23,QC,single,resident,,2155,2,no,40,no,none,,0,0,no,0,7985,2,yes,0,0,0,0,0,0,no,0,no,0,no,no,no,no,24108,0,no,none,no,2,no,"SCH3,T1,T5",3
3969,49,BC,single,resident,,94553,1,no,20,no,none,,0,0,no,0,2390,3,no,0,0,57883,0,0,0,no,0,no,0,no,no,no,yes,0,10809,no,none,no,3,no,"T776,T1,T5",3
3970,35,BC,single,resident,,161333,2,no,50,no,none,,0,0,no,0,0,0,no,0,0,19264,0,0,0,no,0,no,0,no,no,no,no,27657,0,no,none,no,2,no,"T776,T1",2
3971,84,BC,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,6490,2,yes,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,11430,no,none,no,1,no,"SCH3,T1,T5",3
3972,19,BC,common_law,resident,,11698,1,no,40,no,none,,0,0,no,0,5448,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,15681,0,no,moved_province,yes,2,no,"T1,T5",2
3973,82,NL,married,resident,,0,0,no,0,no,none,,0,0,no,0,19369,1,no,0,0,0,66903,1,0,no,0,no,0,no,no,no,no,18606,0,no,retired,no,2,no,"T4RIF,T1,T5,T1032",4
3974,78,AB,divorced,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,29394,1,0,no,0,no,0,no,no,no,yes,0,4661,no,none,no,1,no,"T1,T4RIF",2
3975,37,PE,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,8144,no,none,no,0,no,T1,1
3976,42,MB,married,resident,,0,0,no,0,no,none,,0,0,no,0,1145,3,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,3981,no,new_child,no,1,no,"T1,T5",2
3977,55,MB,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,yes,no,no,no,11033,0,no,moved_province,yes,0,no,T1,1
3978,33,PE,single,resident,,70305,1,yes,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,3914,no,none,no,1,no,"T2200,T1",2
3979,40,SK,single,resident,,111677,1,no,50,no,none,,0,0,no,0,6944,2,yes,497075,0,0,0,0,0,no,0,no,0,no,no,no,no,19068,0,no,retired,no,2,no,"SCH3,T1,T5,T1135",4
3980,64,NL,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,23931,1,no,0,20526,0,19516,1,21793,no,0,no,0,no,no,no,no,15766,0,no,none,no,3,no,"T4RSP,T5,T3,T3-SCH9,T4RIF,T1",6
3981,67,AB,single,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,21007,0,no,married,no,0,no,"T1,RC151,T1135",3
3982,37,NB,married,resident,,174220,1,no,60,yes,partnership,consulting,208571,20,yes,5,0,0,no,321248,0,57973,0,0,0,no,0,no,0,no,no,no,yes,0,7556,no,none,no,3,no,"T776,T1135,T5013,GST34,T2125,T1213,T2200,T1",8
3983,70,QC,single,resident,,28485,1,no,45,no,none,,0,0,no,0,0,0,no,0,0,0,11892,1,0,no,0,no,0,no,no,no,yes,0,4655,no,moved_province,yes,2,no,"T1,T4RIF",2
3984,27,NB,common_law,resident,,158859,1,no,40,no,none,,0,0,no,0,7818,3,no,0,0,0,0,0,0,no,0,yes,3,no,no,no,no,17949,0,no,none,no,2,no,"RC66,T1,T5,RC62",4
3985,77,,single,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,no,0,0,no,none,no,0,no,NR4,1
3986,56,NL,single,resident,,100881,2,yes,45,no,none,,0,0,no,0,13633,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,29754,0,no,none,no,2,no,"T2200,T1,T5",3
3987,30,NB,married,resident,,4664,1,no,35,no,none,,0,0,no,0,4509,2,no,0,0,0,0,0,0,yes,4192,yes,2,yes,no,no,yes,0,4198,no,job_change,no,2,no,"RC66,T1,T5,RC62,T2202,SCH11",6
3988,59,NB,single,resident,,103846,1,no,50,no,none,,0,0,no,0,11092,2,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,19088,0,no,new_child,no,2,no,"T1,T5",2
3989,56,AB,single,resident,,25199,1,yes,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,13074,0,no,moved_province,yes,1,no,"T2200,T1",2
3990,39,AB,single,resident,,7409,1,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,11209,no,none,no,1,no,T1,1
3991,64,SK,married,resident,,93546,1,no,50,yes,partnership,finance,35945,2,yes,5,0,0,no,0,0,0,31631,1,0,no,0,yes,2,yes,no,no,no,13897,0,no,married,no,3,no,"RC66,T5013,GST34,T2125,RC62,T4RIF,T1",7
3992,30,ON,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,6727,no,new_child,no,0,no,"T1,ON479",2
3993,74,MB,single,resident,,23080,2,yes,45,yes,corporation,carpentry,11485,1,no,5,0,0,no,0,0,0,62242,2,0,no,0,no,0,no,no,no,no,17972,0,no,none,no,3,no,"T2,T2125,T4RIF,T2200,T1",5
3994,80,NB,married,resident,,0,0,no,0,yes,corporation,healthcare,44779,1,yes,50,0,0,no,0,0,0,0,0,40425,no,0,yes,2,no,no,no,no,29456,0,no,retired,no,1,no,"T4RSP,RC66,T2,GST34,T2125,RC62,T1",7
3995,68,NL,married,resident,,44169,1,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,28235,1,0,no,0,yes,1,no,no,no,no,23267,0,no,none,no,2,no,"T1032,RC66,T1,T4RIF",4
3996,72,NS,single,resident,,13334,1,yes,40,no,none,,0,0,no,0,1616,1,no,0,0,0,46727,1,0,no,0,no,0,no,no,no,yes,0,4021,no,none,no,3,no,"T4RIF,T2200,T1,T5",4
3997,28,NS,single,resident,,70445,2,no,45,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,12486,0,no,none,no,1,no,T1,1
3998,77,NL,married,resident,,0,0,no,0,no,none,,0,0,no,0,13809,3,no,0,0,0,24905,2,24747,no,0,yes,4,no,no,yes,no,19743,0,no,job_change,no,2,no,"T4RSP,RC66,T5,RC62,T4RIF,T1032,T1",7
3999,68,BC,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,5055,1,no,0,0,0,64650,1,0,no,0,no,0,no,yes,no,yes,0,11343,no,moved_province,yes,2,no,"T4RIF,T1,T5,T1032",4
4000,43,PE,single,resident,,53676,1,no,40,no,none,,0,0,no,0,22220,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,16953,0,no,married,no,2,no,"T1,T5",2
4001,38,AB,single,newcomer,2024,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,11700,0,no,retired,no,0,no,"T1,RC151,T1135",3
4002,71,ON,married,resident,,76315,1,no,40,no,none,,0,0,no,0,21268,2,yes,482906,0,0,64466,2,0,no,0,no,0,no,no,no,no,13571,0,no,none,no,3,no,"ON479,T1135,T5,T4RIF,T1032,T1,SCH3",7
4003,68,AB,common_law,resident,,63106,1,no,60,no,none,,0,0,no,0,4393,1,no,0,0,0,0,0,0,no,0,yes,2,no,yes,no,no,15696,0,no,retired,no,2,no,"RC66,T1,T5,RC62",4
4004,25,AB,single,resident,,174195,1,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,24817,0,no,new_child,no,1,no,T1,1
4005,79,SK,common_law,resident,,0,0,no,0,no,corporation,landscaping,12883,2,no,2,13228,1,no,0,0,0,0,0,34781,no,0,yes,2,no,no,no,yes,0,7359,no,new_child,no,2,no,"T4RSP,RC66,T2,T5,RC62,T1",6
4006,81,ON,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,63809,1,0,no,0,no,0,no,no,no,yes,0,6658,no,none,no,1,no,"T1032,T1,T4RIF,ON479",4
4007,25,,single,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,retired,no,0,no,NR4,1
4008,51,NL,single,resident,,48024,1,yes,20,no,none,,0,0,no,0,3104,2,no,462325,0,0,0,0,0,no,0,no,0,no,yes,no,yes,0,3045,no,none,no,2,no,"T2200,T1,T5,T1135",4
4009,42,SK,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,2,no,no,no,yes,0,6295,no,none,no,0,no,"RC66,T1,RC62",3
4010,57,SK,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,3,no,no,no,yes,0,11859,no,job_change,no,0,no,"RC66,T1,RC62",3
4011,23,MB,married,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,8660,no,0,no,no,no,no,17772,0,no,none,no,0,no,"T1,T1135,RC151,T2202,SCH11",5
4012,34,QC,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,3675,no,retired,no,0,no,T1,1
4013,24,MB,single,newcomer,2022,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,7655,no,0,no,no,no,no,14426,0,no,none,no,0,no,"SCH11,T2202,T1,RC151",4
4014,77,NB,single,resident,,58576,1,no,40,no,none,,0,0,no,0,11356,3,yes,0,38474,0,0,0,0,no,0,no,0,no,no,no,no,7437,0,no,job_change,no,3,no,"T5,T3,T3-SCH9,T1,SCH3",5
4015,63,BC,married,resident,,633,1,no,35,no,none,,0,0,no,0,2979,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,25353,0,no,none,no,2,no,"T1,T5",2
4016,41,PE,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,11056,yes,married,no,0,no,"T1,T2091",2
4017,73,AB,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,207822,0,0,68966,2,0,no,0,no,0,no,no,no,yes,0,5527,no,none,no,1,no,"T1,T4RIF,T1135",3
4018,66,SK,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,21907,0,0,0,no,0,no,0,no,no,no,yes,0,6030,no,none,no,1,no,"T776,T1",2
4019,35,AB,single,resident,,2899,1,yes,40,no,none,,0,0,no,0,0,0,no,0,0,38049,0,0,0,no,0,no,0,no,no,no,no,29221,0,no,new_child,no,2,no,"T2200,T776,T1",3
4020,33,QC,single,resident,,449,1,yes,60,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,2,no,no,no,yes,0,7400,no,none,no,1,no,"RC66,RC62,TP64.3,T2200,T1",5
4021,38,SK,single,resident,,39903,1,yes,35,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,yes,no,15251,0,no,none,no,1,no,"T2200,T1",2
4022,21,AB,married,resident,,63403,1,yes,35,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,14377,no,0,no,no,yes,no,24487,0,no,none,no,1,no,"T2202,T2200,T1,SCH11",4
4023,19,NS,single,resident,,29721,1,yes,40,no,none,,0,0,no,0,3099,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,27767,0,no,none,no,2,no,"T2200,T1,T5",3
4024,82,AB,common_law,resident,,0,0,no,0,yes,sole_prop,real_estate,32899,2,yes,0,0,0,no,0,0,0,0,0,19833,no,0,no,0,no,no,yes,no,7545,0,no,none,no,1,no,"T4RSP,GST34,T1,T2125",4
4025,61,BC,married,resident,,0,0,no,0,no,none,,0,0,no,0,10864,1,no,367148,0,0,27670,2,0,no,0,no,0,no,no,no,no,28777,0,no,none,no,2,no,"T4RIF,T1,T5,T1135",4
4026,18,NB,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,17921,0,no,none,no,0,no,T1,1
4027,46,MB,married,resident,,34334,1,yes,40,yes,sole_prop,design,47149,3,yes,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,7468,no,none,no,2,yes,"GST34,T2125,T2200,T1,RC383",5
4028,18,AB,single,resident,,136176,1,yes,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,22981,0,no,moved_province,yes,1,yes,"T2200,T1,RC383",3
4029,40,PE,single,resident,,158558,1,yes,45,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,yes,no,no,27727,0,no,none,no,1,no,"T2200,T1",2
4030,39,ON,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,4,no,no,no,yes,0,7970,no,moved_province,yes,0,no,"RC66,T1,ON479,RC62",4
4031,18,,married,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,none,no,0,no,NR4,1
4032,66,AB,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,5850,no,none,no,0,no,T1,1
4033,64,NB,common_law,resident,,143853,1,yes,35,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,2,no,no,no,yes,0,3915,no,new_child,no,1,no,"RC66,T2200,T1,RC62",4
4034,22,NS,married,resident,,147337,1,yes,50,no,corporation,finance,21161,1,no,0,0,0,no,0,0,0,0,0,0,yes,7013,no,0,no,no,no,no,16125,0,no,none,no,2,no,"T2,SCH11,T2202,T2200,T1",5
4035,80,MB,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,14599,43240,1,45846,no,0,yes,2,no,no,no,yes,0,9716,no,new_child,no,2,no,"T4RSP,RC66,T776,RC62,T4RIF,T1",6
4036,34,NB,common_law,resident,,13628,1,no,40,no,none,,0,0,no,0,3671,1,no,0,0,0,0,0,0,no,0,yes,2,no,no,no,yes,0,6110,no,none,no,2,no,"RC66,T1,T5,RC62",4
4037,19,NL,single,resident,,93801,1,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,5316,no,0,no,no,no,no,13165,0,no,retired,no,1,no,"SCH11,T2202,T1",3
4038,28,,married,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,none,no,0,no,NR4,1
4039,81,BC,married,resident,,0,0,no,0,yes,sole_prop,consulting,38024,12,yes,0,0,0,no,245749,0,0,0,0,16132,no,0,no,0,no,no,no,yes,0,8770,no,none,no,1,no,"T4RSP,T1135,GST34,T2125,T1",5
4040,77,NL,single,resident,,45907,1,no,35,no,none,,0,0,no,0,22097,1,yes,283531,0,0,0,0,0,no,0,no,0,no,yes,no,no,19359,0,no,none,no,2,no,"SCH3,T1,T5,T1135",4
4041,19,SK,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,13635,no,0,no,no,no,no,20037,0,no,job_change,no,0,no,"SCH11,T2202,T1",3
4042,71,SK,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,46297,1,0,no,0,no,0,no,no,no,yes,0,4373,no,married,no,1,no,"T1,T4RIF",2
4043,45,ON,single,resident,,0,0,no,0,no,none,,0,0,no,0,1579,1,no,195657,0,0,0,0,0,no,0,no,0,no,no,no,no,24630,0,no,married,no,1,no,"ON479,T1,T5,T1135",4
4044,35,NL,married,resident,,161102,1,yes,45,no,none,,0,0,no,0,2987,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,9992,0,no,married,no,2,no,"T2200,T1,T5",3
4045,31,NS,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,yes,no,no,yes,0,8211,no,job_change,no,0,no,T1,1
4046,78,NL,single,resident,,30324,1,no,40,no,none,,0,0,no,0,24679,2,no,354593,0,54534,0,0,18532,no,0,no,0,no,no,no,yes,0,3826,no,married,no,3,no,"T4RSP,T776,T1135,T5,T1",5
4047,64,SK,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,13580,1,0,no,0,no,0,no,no,no,yes,0,10978,no,none,no,1,no,"T1,T4RIF",2
4048,22,NL,common_law,resident,,33666,1,no,45,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,27760,0,no,new_child,no,1,no,T1,1
4049,75,PE,married,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,17669,0,no,retired,no,0,no,"T1,RC151,T1135",3
4050,44,QC,common_law,resident,,41307,1,yes,45,no,none,,0,0,no,0,1406,2,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,26163,0,no,married,no,2,yes,"T5,TP64.3,T2200,T1,RC383",5
4051,77,BC,married,resident,,14143,2,no,40,no,none,,0,0,no,0,11277,1,no,0,0,51270,42526,1,0,no,0,no,0,no,no,no,yes,0,11222,no,none,no,4,no,"T776,T5,T4RIF,T1032,T1",5
4052,58,ON,married,resident,,147840,1,yes,40,yes,sole_prop,construction,34104,2,yes,0,0,0,no,0,0,0,0,0,0,no,0,yes,3,no,yes,no,yes,0,4691,no,job_change,no,2,no,"RC66,ON479,GST34,T2125,RC62,T2200,T1",7
4053,21,NS,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,13228,0,no,none,no,0,no,T1,1
4054,73,BC,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,64902,1,0,no,0,yes,3,no,no,no,no,7185,0,no,job_change,no,1,no,"RC66,RC62,T4RIF,T1032,T1",5
4055,29,NB,married,resident,,0,0,no,0,no,none,,0,0,no,0,4744,3,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,29580,0,no,moved_province,yes,1,no,"T1,T5",2
4056,82,NB,married,resident,,0,0,no,0,no,none,,0,0,no,0,4552,2,no,0,0,0,24726,1,0,no,0,no,0,no,no,no,yes,0,11073,no,none,no,2,no,"T4RIF,T1,T5,T1032",4
4057,57,SK,single,resident,,8035,1,no,40,no,none,,0,0,no,0,19190,2,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,7770,0,no,none,no,2,no,"T1,T5",2
4058,32,PE,single,resident,,72361,1,no,40,no,none,,0,0,no,0,3796,4,no,0,0,28560,0,0,0,no,0,yes,1,no,no,no,yes,0,9645,no,none,no,3,no,"RC66,T776,T1,T5",4
4059,74,SK,single,resident,,0,0,no,0,no,none,,0,0,no,0,23426,1,no,0,0,0,64905,1,0,no,0,no,0,no,no,no,no,14105,0,no,retired,no,2,no,"T4RIF,T1,T5",3
4060,83,ON,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,21200,10934,1,0,no,0,yes,2,no,no,no,no,15379,0,no,none,no,2,no,"RC66,T776,ON479,RC62,T4RIF,T1",6
4061,23,NB,single,newcomer,2024,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,25152,0,no,none,no,0,no,"T1,RC151,T1135",3
4062,22,PE,widowed,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,15481,no,0,no,no,no,no,23494,0,no,none,no,0,no,"SCH11,T2202,T1",3
4063,56,NS,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,6360,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,16360,0,no,none,no,1,no,"T1,T5",2
4064,38,QC,common_law,resident,,100385,1,no,45,yes,sole_prop,carpentry,53069,8,yes,0,0,0,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,yes,0,9722,no,none,no,2,no,"GST34,RC66,T1,T2125",4
4065,27,NB,single,resident,,67885,1,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,15214,no,0,no,no,no,no,8747,0,no,new_child,no,1,no,"SCH11,T2202,T1",3
